District/Town,Province,Country,Lat,Long
Bagamoyo,Pwani Region,Tanzania,-6.4422075,38.9062189
Bagamoyo,Pwani Region,Tanzania,-6.4422075,38.9062189
Bagamoyo,Pwani Region,Tanzania,-6.4422075,38.9062189
Bagamoyo,Pwani Region,Tanzania,-6.4422075,38.9062189
Bagamoyo,Pwani Region,Tanzania,-6.4422075,38.9062189
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Korogwe,Tanga Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Kyela,Mbeya Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
Mtwara Rural,Mtwara Region,Tanzania,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Morondova,Madagascar,,
NA,Morondova,Madagascar,,
NA,Betsipotika,Madagascar,,
NA,Betsipotika,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Ankilizato,Madagascar,,
NA,Miandrivazo tsararivotra,Madagascar,,
NA,Miandrivazo tsararivotra,Madagascar,,
Ulanga,Morogoro Region,Tanzania,,
Ulanga,Morogoro Region,Tanzania,,
Ulanga,Morogoro Region,Tanzania,,
Ulanga,Morogoro Region,Tanzania,,
Mlimba,Morogoro Region,Tanzania,,
Mlimba,Morogoro Region,Tanzania,,
Mlimba,Morogoro Region,Tanzania,,
Mlimba,Morogoro Region,Tanzania,,
Mvomero,Morogoro Region,Tanzania,-6.6008742,37.61178202
Mvomero,Morogoro Region,Tanzania,-6.6008742,37.61178202
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
Igunga,Tabora Region,Tanzania,,
NA,Wakiso,Uganda,,
NA,Wakiso,Uganda,,
Chau Thanh A,Hau Giang,Vietnam,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Vi Thuy,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Vi Thuy,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Vi Thuy,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Vi Thuy,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Dait Oo,Bago Region,Myanmar,,
Vi Thuy,Hau Giang,Vietnam,,
Kyauk Se,Mandalay Region,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Sagaing,Sagaing Region,Myanmar,,
Shwe Bo,Sagaing Region,Myanmar,,
Pyin Oo Lwin,Mandalay Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Vi Thuy,Hau Giang,Vietnam,,
Madayar,Mandalay Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Kyauk Se,Mandalay Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Kayar,Kayah State,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Vi Thuy,Hau Giang,Vietnam,,
Madayar,Mandalay Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Hmawbi,Yangon Region,Myanmar,,
Kang Lay Daunt,Ayeyarwady Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Wow,Bago Region,Myanmar,,
Vi Thuy,Hau Giang,Vietnam,,
Kyauk Se,Mandalay Region,Myanmar,,
Kyauk Se,Mandalay Region,Myanmar,,
Dedaye,Yangon Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Pohbba Thiri,Naypyidaw Union Territory,Myanmar,,
Kyaung gon,Ayeyarwady Region,Myanmar,,
Vi Thuy,Hau Giang,Vietnam,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Shwe Bo,Sagaing Region,Myanmar,,
Zabuthiri,Naypyidaw Union Territory,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Pyin Oo Lwin,Mandalay Region,Myanmar,,
Shwe Bo,Sagaing Region,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Patheingyi,Mandalay Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Yezin,Naypyidaw Union Territory,Myanmar,,
Taung Ngu,Bago Region,Myanmar,,
Thayaung Chaung,Ayeyarwady Region,Myanmar,,
Peam Ror,Prey Veng,Cambodia,,
Pann Ta Naw,Ayeyarwady Region,Myanmar,,
Nyaung don,Ayeyarwady Region,Myanmar,,
Pann Ta Naw,Ayeyarwady Region,Myanmar,,
Pann Ta Naw,Ayeyarwady Region,Myanmar,,
Kan Gyi Daunt,Ayeyarwady Region,Myanmar,,
Kan Gyi Daunt,Ayeyarwady Region,Myanmar,,
Dike OO,Bago Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Madayar,Mandalay Region,Myanmar,,
Peam Ror,Prey Veng,Cambodia,,
Yezin,Naypyidaw Union Territory,Myanmar,,
Watt lat,Sagaing Region,Myanmar,,
Pyinmana,Naypyidaw Union Territory,Myanmar,,
TaungPyone,Mandalay Region,Myanmar,,
Kyaut tan,Yangon Region,Myanmar,,
Shwekyin kyaukthit (Patheingyi),Mandalay Region,Myanmar,,
Madayar (Kyatdatar farm),Mandalay Region,Myanmar,,
Kyauk Se,Mandalay Region,Myanmar,,
Kyauk Se,Mandalay Region,Myanmar,,
Lewi Kaw,Kayah State,Myanmar,,
Peam Ror,Prey Veng,Cambodia,,
Patheingyi,Mandalay Region,Myanmar,,
Phyar Pone,Ayeyarwady Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Maupin,Ayeyarwady Region,Myanmar,,
Pathein,Ayeyarwady Region,Myanmar,,
Kyaung gon,Ayeyarwady Region,Myanmar,,
Nyaung don,Ayeyarwady Region,Myanmar,,
Kan Lay Daunt,Ayeyarwady Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Myaung Mya,Ayeyarwady Region,Myanmar,,
Dakinathri,Naypyidaw Union Territory,Myanmar,,
Chau Thanh A,Hau Giang,Vietnam,,
Peam Ror,Prey Veng,Cambodia,,
Bati,Takeo,Cambodia,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Bati,Takeo,Cambodia,,
Bati,Takeo,Cambodia,,
Bati,Takeo,Cambodia,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Chau Thanh A,Hau Giang,Vietnam,,
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Ba Phnom,Prey Veng,Cambodia,11.2580467,105.3989267
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Chau Thanh A,Hau Giang,Vietnam,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Namulditan,Ifugao,Philippines,,
Calauan,Laguna,Philippines,,
Mabitac,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,Kerala,India,,
NA,Haryana,India,,
NA,Uttarakhand,India,,
NA,Uttarakhand,India,,
NA,Assaam,India,,
NA,Gujarat,India,,
NA,Assam,India,,
NA,Haryana,India,,
NA,Punjab,India,,
NA,Uttarakhand,India,,
NA,Assaam,India,,
NA,Punjab,India,,
NA,Uttar Pradesh,India,,
NA,Tripura,India,,
NA,Tripura,India,,
NA,Punjab,India,,
NA,Uttarakhand,India,,
NA,Tripura,India,,
NA,Chhattishgarh,India,,
NA,Assam,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Karnataka,India,,
NA,Maharashtra,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Uttarakhand,India,,
NA,Odisha,India,,
NA,Maharashtra,India,,
NA,Uttarakhand,India,,
NA,Maharashtra,India,,
NA,Maharashtra,India,,
NA,Maharashtra,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Tamil Nadu,India,,
NA,West Bengal,India,,
NA,Bihar,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Punjab,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Odisha,India,,
NA,Andhra Pradesh,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Andhra Pradesh,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Telangana,India,,
NA,Kerala,India,,
NA,Tripura,India,,
NA,Punjab,India,,
NA,Telangana,India,,
NA,Karnataka,India,,
NA,Haryana,India,,
NA,Odisha,India,,
NA,Odisha,India,,
NA,West Bengal,India,,
NA,Uttar Pradesh,India,,
NA,Punjab,India,,
NA,Andhra Pradesh,India,,
NA,West Bengal,India,,
NA,Himachal Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Andhra Pradesh,India,,
NA,Haryana,India,,
NA,Uttar Pradesh,India,,
NA,Assam,India,,
NA,Andhra Pradesh,India,,
NA,Chhattishgarh,India,,
NA,Chhattishgarh,India,,
NA,Chhattishgarh,India,,
NA,Chhattishgarh,India,,
NA,Andhra Pradesh,India,,
NA,Tamil Nadu,India,,
NA,Uttar Pradesh,India,,
NA,Haryana,India,,
NA,Andhra Pradesh,India,,
NA,West Bengal,India,,
NA,Gujarat,India,,
NA,Odisha,India,,
NA,Chhattisgarh,India,,
Victoria,Laguna,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Victoria,Laguna,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Philrice,Nueva Ecija,Philippines,,
Midsayap,Cotabato,Philippines,,
Midsayap,Cotabato,Philippines,,
Midsayap,Cotabato,Philippines,,
Victoria,Laguna,Philippines,,
Midsayap,Cotabato,Philippines,,
Midsayap,Cotabato,Philippines,,
Midsayap,Cotabato,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Victoria,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Labangan,Zamboanga Del Sur,Philippines,,
Victoria,Laguna,Philippines,,
Labangan,Zamboanga del sur,Philippines,,
Labangan,Zamboanga del sur,Philippines,,
Labangan,Zamboanga del sur,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Victoria,Laguna,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Remedios T. Romualdez,Agusan del Norte,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Victoria,Laguna,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Carmen,Surigao del Sur,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Gigaquit,Surigao del Norte,Philippines,,
Victoria,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Victoria,Laguna,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Maragusan,Compostela Valley,Philippines,,
Pototan,Iloilo,Philippines,,
Pototan,Iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Victoria,Laguna,Philippines,,
Pototan,iloilo,Philippines,,
Pototan,iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Leganes,Iloilo,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
Victoria,Laguna,Philippines,,
San Manuel,Pangasinan,Philippines,,
San Manuel,Pangasinan,Philippines,,
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Asingan,Pangasinan,Philippines,16.0037829,120.6702443
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Victoria,Laguna,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Carigara,Leyte,Philippines,,
Carigara,Leyte,Philippines,,
Victoria,Laguna,Philippines,,
Carigara,Leyte,Philippines,,
Pulot II,Palawan,Philippines,,
Pulot II,Palawan,Philippines,,
Pulot II,Palawan,Philippines,,
Pulot II,Palawan,Philippines,,
Brook's point,Palawan,Philippines,,
Brook's point,Palawan,Philippines,,
Brook's point,Palawan,Philippines,,
Bustos,Bulacan,Philippines,,
Bustos,Bulacan,Philippines,,
Victoria,Laguna,Philippines,,
Bustos,Bulacan,Philippines,,
Bustos,Bulacan,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Victoria,Laguna,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Munoz,Nueva Ecija,Philippines,,
Calauan,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Victoria,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Namulditan,Ifugao,Philippines,,
Calauan,Laguna,Philippines,,
Mabitac,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Calauan,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
NA,NA,Philippines,,
Victoria,Laguna,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
NA,NA,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Victoria,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
Los Banos,Laguna,Philippines,,
